2022-05-16 03:51:43.666 INFO  (main) [] o.e.j.u.log Logging initialized @1593ms to org.eclipse.jetty.util.log.Slf4jLog
2022-05-16 03:52:09.323 WARN  (main) [] o.a.s.c.CoreContainer Not all security plugins configured!  authentication=disabled authorization=disabled.  Solr is only as secure as you make it. Consider configuring authentication/authorization before exposing Solr to users internal or external.  See https://s.apache.org/solrsecurity for more info
2022-05-16 03:52:09.786 INFO  (main) [] o.a.s.c.CorePropertiesLocator Found 2 core definitions underneath /home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/solr
2022-05-16 03:52:09.787 INFO  (main) [] o.a.s.c.CorePropertiesLocator Cores are: [collection1_shard2_replica_n1, collection1_shard1_replica_n5]
2022-05-16 03:52:09.937 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:52:09.937 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:52:09.998 INFO  (main) [] o.e.j.s.h.ContextHandler Started o.e.j.w.WebAppContext@35fe2125{/solr,file:///home/haseeb/Desktop/DC_Project/solr/server/solr-webapp/webapp/,AVAILABLE}{/home/haseeb/Desktop/DC_Project/solr/server/solr-webapp/webapp}
2022-05-16 03:52:10.008 INFO  (main) [] o.e.j.s.RequestLogWriter Opened /home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/logs/2022_05_16.request.log
2022-05-16 03:52:10.036 INFO  (main) [] o.e.j.s.AbstractConnector Started ServerConnector@66b7550d{HTTP/1.1, (http/1.1, h2c)}{127.0.0.1:8984}
2022-05-16 03:52:10.037 INFO  (main) [] o.e.j.s.Server Started @27966ms
2022-05-16 03:52:10.083 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:52:10.100 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:52:10.849 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-05-16 03:52:10.850 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-05-16 03:52:10.899 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:52:10.912 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:52:10.926 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:52:10.931 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:52:11.124 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-05-16 03:52:11.125 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.CoreContainer Creating SolrCore 'collection1_shard1_replica_n5' using configuration from configset collection1, trusted=true
2022-05-16 03:52:11.171 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-05-16 03:52:11.171 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.CoreContainer Creating SolrCore 'collection1_shard2_replica_n1' using configuration from configset collection1, trusted=true
2022-05-16 03:52:11.225 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.SolrCore Opening new SolrCore at [/home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/solr/collection1_shard2_replica_n1], dataDir=[/home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/solr/collection1_shard2_replica_n1/data/]
2022-05-16 03:52:11.225 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.SolrCore Opening new SolrCore at [/home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/solr/collection1_shard1_replica_n5], dataDir=[/home/haseeb/Desktop/DC_Project/solr/example/cloud/node2/solr/collection1_shard1_replica_n5/data/]
2022-05-16 03:52:11.998 INFO  (qtp507819576-23) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=58
2022-05-16 03:52:12.069 INFO  (qtp507819576-23) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/collections params={action=CLUSTERSTATUS&wt=json} status=0 QTime=45
2022-05-16 03:52:12.348 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-05-16 03:52:12.348 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-05-16 03:52:12.360 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-05-16 03:52:12.360 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-05-16 03:52:12.367 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-05-16 03:52:12.376 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.CommitTracker Soft AutoCommit: if uncommitted for 3000ms; 
2022-05-16 03:52:12.366 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-05-16 03:52:12.380 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.CommitTracker Soft AutoCommit: if uncommitted for 3000ms; 
2022-05-16 03:52:12.596 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/collection1
2022-05-16 03:52:12.608 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/collection1
2022-05-16 03:52:12.613 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/collection1
2022-05-16 03:52:12.615 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/collection1
2022-05-16 03:52:12.624 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/collection1/managed-schema.xml
2022-05-16 03:52:12.625 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/collection1/managed-schema.xml
2022-05-16 03:52:12.641 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-05-16 03:52:12.641 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-05-16 03:52:12.674 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.s.DirectSolrSpellChecker init: {accuracy=0.5, maxQueryFrequency=0.01, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-05-16 03:52:12.678 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.s.DirectSolrSpellChecker init: {accuracy=0.5, maxQueryFrequency=0.01, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-05-16 03:52:12.689 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-05-16 03:52:12.696 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-05-16 03:52:12.700 INFO  (coreLoadExecutor-17-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1732953382794035200
2022-05-16 03:52:12.706 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1732953382800326656
2022-05-16 03:52:12.731 INFO  (searcherExecutor-19-thread-1-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-05-16 03:52:12.731 INFO  (searcherExecutor-21-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-05-16 03:52:12.731 INFO  (searcherExecutor-21-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-05-16 03:52:12.731 INFO  (searcherExecutor-19-thread-1-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-05-16 03:52:12.744 INFO  (searcherExecutor-19-thread-1-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-05-16 03:52:12.752 INFO  (searcherExecutor-21-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-05-16 03:52:12.812 INFO  (coreZkRegister-3-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/collection1/leaders/shard2
2022-05-16 03:52:12.812 INFO  (coreZkRegister-3-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/collection1/leaders/shard1
2022-05-16 03:52:12.842 INFO  (coreZkRegister-3-thread-1-processing-localhost:8984_solr) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.ZkController Core needs to recover:collection1_shard2_replica_n1
2022-05-16 03:52:12.847 INFO  (coreZkRegister-3-thread-2-processing-localhost:8984_solr) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.ZkController Core needs to recover:collection1_shard1_replica_n5
2022-05-16 03:52:12.869 INFO  (updateExecutor-8-thread-1-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.DefaultSolrCoreState Running recovery
2022-05-16 03:52:12.873 INFO  (updateExecutor-8-thread-2-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.DefaultSolrCoreState Running recovery
2022-05-16 03:52:12.898 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Starting recovery process. recoveringAfterStartup=true
2022-05-16 03:52:12.898 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Starting recovery process. recoveringAfterStartup=true
2022-05-16 03:52:12.898 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy startupVersions is empty
2022-05-16 03:52:12.898 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy startupVersions is empty
2022-05-16 03:52:13.009 INFO  (zkCallback-11-thread-1) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:13.009 INFO  (zkCallback-11-thread-2) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:13.046 INFO  (zkCallback-11-thread-3) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:13.142 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Begin buffering updates. core=[collection1_shard2_replica_n1]
2022-05-16 03:52:13.143 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.UpdateLog Starting to buffer updates. FSUpdateLog{state=ACTIVE, tlog=null}
2022-05-16 03:52:13.145 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Publishing state of core [collection1_shard2_replica_n1] as recovering, leader is [http://localhost:8983/solr/collection1_shard2_replica_n6/] and I am [http://localhost:8984/solr/collection1_shard2_replica_n1/]
2022-05-16 03:52:13.155 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Begin buffering updates. core=[collection1_shard1_replica_n5]
2022-05-16 03:52:13.156 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.UpdateLog Starting to buffer updates. FSUpdateLog{state=ACTIVE, tlog=null}
2022-05-16 03:52:13.156 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Publishing state of core [collection1_shard1_replica_n5] as recovering, leader is [http://localhost:8983/solr/collection1_shard1_replica_n10/] and I am [http://localhost:8984/solr/collection1_shard1_replica_n5/]
2022-05-16 03:52:13.182 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Sending prep recovery command to [http://localhost:8983/solr]; [WaitForState: action=PREPRECOVERY&core=collection1_shard2_replica_n6&nodeName=localhost:8984_solr&coreNodeName=core_node2&state=recovering&checkLive=true&onlyIfLeader=true&onlyIfLeaderActive=true]
2022-05-16 03:52:13.191 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Sending prep recovery command to [http://localhost:8983/solr]; [WaitForState: action=PREPRECOVERY&core=collection1_shard1_replica_n10&nodeName=localhost:8984_solr&coreNodeName=core_node7&state=recovering&checkLive=true&onlyIfLeader=true&onlyIfLeaderActive=true]
2022-05-16 03:52:13.281 INFO  (zkCallback-11-thread-2) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:13.281 INFO  (zkCallback-11-thread-1) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:13.281 INFO  (zkCallback-11-thread-3) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [2])
2022-05-16 03:52:15.789 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Attempting to PeerSync from [http://localhost:8983/solr/collection1_shard1_replica_n10/] - recoveringAfterStartup=[true]
2022-05-16 03:52:15.790 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Attempting to PeerSync from [http://localhost:8983/solr/collection1_shard2_replica_n6/] - recoveringAfterStartup=[true]
2022-05-16 03:52:15.793 WARN  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.u.PeerSyncWithLeader no frame of reference to tell if we've missed updates
2022-05-16 03:52:15.793 WARN  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.u.PeerSyncWithLeader no frame of reference to tell if we've missed updates
2022-05-16 03:52:15.795 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy PeerSync Recovery was not successful - trying replication.
2022-05-16 03:52:15.796 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Starting Replication Recovery.
2022-05-16 03:52:15.796 INFO  (recoveryExecutor-10-thread-2-processing-localhost:8984_solr collection1_shard2_replica_n1 collection1 shard2 core_node2) [c:collection1 s:shard2 r:core_node2 x:collection1_shard2_replica_n1] o.a.s.c.RecoveryStrategy Attempting to replicate from [http://localhost:8983/solr/collection1_shard2_replica_n6/].
2022-05-16 03:52:15.805 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy PeerSync Recovery was not successful - trying replication.
2022-05-16 03:52:15.805 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8984_solr collection1_shard1_replica_n5 collection1 shard1 core_node7) [c:collection1 s:shard1 r:core_node7 x:collection1_shard1_replica_n5] o.a.s.c.RecoveryStrategy Starting Replication Recovery.
